adj_close,adjustment_basis,available_at,exchange,raw_close,raw_high,raw_low,raw_open,security_id,ticker,trade_date,traded_value,trading_status,volume
22591.7561,synthetic,2025-02-24T17:00:00+07:00,HOSE,22591.7561,22817.673660999997,22365.838539,22591.7561,SYNTHETIC-01,SYN01,2025-02-24,2281767366.1,normal,101000
22554.4922,synthetic,2025-02-25T17:00:00+07:00,HOSE,22554.4922,22780.037122,22328.947278,22554.4922,SYNTHETIC-01,SYN01,2025-02-25,2278003712.2000003,normal,101000
22517.6215,synthetic,2025-02-26T17:00:00+07:00,HOSE,22517.6215,22742.797715,22292.445285,22517.6215,SYNTHETIC-01,SYN01,2025-02-26,2274279771.5,normal,101000
22481.4766,synthetic,2025-02-27T17:00:00+07:00,HOSE,22481.4766,22706.291366,22256.661834000002,22481.4766,SYNTHETIC-01,SYN01,2025-02-27,2270629136.6000004,normal,101000
22446.3827,synthetic,2025-02-28T17:00:00+07:00,HOSE,22446.3827,22670.846526999998,22221.918873,22446.3827,SYNTHETIC-01,SYN01,2025-02-28,2267084652.7,normal,101000
22412.6546,synthetic,2025-03-03T17:00:00+07:00,HOSE,22412.6546,22636.781146,22188.528054000002,22412.6546,SYNTHETIC-01,SYN01,2025-03-03,2263678114.6000004,normal,101000
22380.5949,synthetic,2025-03-04T17:00:00+07:00,HOSE,22380.5949,22604.400849,22156.788951,22380.5949,SYNTHETIC-01,SYN01,2025-03-04,2260440084.9,normal,101000
22350.4912,synthetic,2025-03-05T17:00:00+07:00,HOSE,22350.4912,22573.996112,22126.986288,22350.4912,SYNTHETIC-01,SYN01,2025-03-05,2257399611.2,normal,101000
22322.6143,synthetic,2025-03-06T17:00:00+07:00,HOSE,22322.6143,22545.840443,22099.388157,22322.6143,SYNTHETIC-01,SYN01,2025-03-06,2254584044.3,normal,101000
22297.2161,synthetic,2025-03-07T17:00:00+07:00,HOSE,22297.2161,22520.188261000003,22074.243939,22297.2161,SYNTHETIC-01,SYN01,2025-03-07,2252018826.1000004,normal,101000
22274.5282,synthetic,2025-03-10T17:00:00+07:00,HOSE,22274.5282,22497.273482,22051.782918,22274.5282,SYNTHETIC-01,SYN01,2025-03-10,2249727348.2000003,normal,101000
22254.7596,synthetic,2025-03-11T17:00:00+07:00,HOSE,22254.7596,22477.307196,22032.212004,22254.7596,SYNTHETIC-01,SYN01,2025-03-11,2247730719.6,normal,101000
22238.096,synthetic,2025-03-12T17:00:00+07:00,HOSE,22238.096,22460.47696,22015.715040000003,22238.096,SYNTHETIC-01,SYN01,2025-03-12,2246047696.0,normal,101000
22224.6982,synthetic,2025-03-13T17:00:00+07:00,HOSE,22224.6982,22446.945182,22002.451218,22224.6982,SYNTHETIC-01,SYN01,2025-03-13,2244694518.2,normal,101000
22214.7013,synthetic,2025-03-14T17:00:00+07:00,HOSE,22214.7013,22436.848313000002,21992.554287,22214.7013,SYNTHETIC-01,SYN01,2025-03-14,2243684831.3,normal,101000
22208.2133,synthetic,2025-03-17T17:00:00+07:00,HOSE,22208.2133,22430.295433,21986.131167,22208.2133,SYNTHETIC-01,SYN01,2025-03-17,2243029543.2999997,normal,101000
22205.3151,synthetic,2025-03-18T17:00:00+07:00,HOSE,22205.3151,22427.368251,21983.261949,22205.3151,SYNTHETIC-01,SYN01,2025-03-18,2242736825.1,normal,101000
22206.0594,synthetic,2025-03-19T17:00:00+07:00,HOSE,22206.0594,22428.119993999997,21983.998806,22206.0594,SYNTHETIC-01,SYN01,2025-03-19,2242811999.3999996,normal,101000
22210.4707,synthetic,2025-03-20T17:00:00+07:00,HOSE,22210.4707,22432.575407,21988.365993000003,22210.4707,SYNTHETIC-01,SYN01,2025-03-20,2243257540.7000003,normal,101000
22218.545,synthetic,2025-03-21T17:00:00+07:00,HOSE,22218.545,22440.73045,21996.359549999997,22218.545,SYNTHETIC-01,SYN01,2025-03-21,2244073045.0,normal,101000
22230.25,synthetic,2025-03-24T17:00:00+07:00,HOSE,22230.25,22452.5525,22007.9475,22230.25,SYNTHETIC-01,SYN01,2025-03-24,2245255250.0,normal,101000
22245.5248,synthetic,2025-03-25T17:00:00+07:00,HOSE,22245.5248,22467.980047999998,22023.069552,22245.5248,SYNTHETIC-01,SYN01,2025-03-25,2246798004.7999997,normal,101000
22264.2808,synthetic,2025-03-26T17:00:00+07:00,HOSE,22264.2808,22486.923608,22041.637992,22264.2808,SYNTHETIC-01,SYN01,2025-03-26,2248692360.8,normal,101000
22286.4022,synthetic,2025-03-27T17:00:00+07:00,HOSE,22286.4022,22509.266222000002,22063.538178,22286.4022,SYNTHETIC-01,SYN01,2025-03-27,2250926622.2,normal,101000
22311.7463,synthetic,2025-03-28T17:00:00+07:00,HOSE,22311.7463,22534.863762999998,22088.628837,22311.7463,SYNTHETIC-01,SYN01,2025-03-28,2253486376.2999997,normal,101000
22340.1447,synthetic,2025-03-31T17:00:00+07:00,HOSE,22340.1447,22563.546147,22116.743253,22340.1447,SYNTHETIC-01,SYN01,2025-03-31,2256354614.7000003,normal,101000
22371.4046,synthetic,2025-04-01T17:00:00+07:00,HOSE,22371.4046,22595.118646000003,22147.690554,22371.4046,SYNTHETIC-01,SYN01,2025-04-01,2259511864.6000004,normal,101000
22405.3096,synthetic,2025-04-02T17:00:00+07:00,HOSE,22405.3096,22629.362696,22181.256504,22405.3096,SYNTHETIC-01,SYN01,2025-04-02,2262936269.6,normal,101000
22441.6216,synthetic,2025-04-03T17:00:00+07:00,HOSE,22441.6216,22666.037816,22217.205383999997,22441.6216,SYNTHETIC-01,SYN01,2025-04-03,2266603781.6,normal,101000
22480.082,synthetic,2025-04-04T17:00:00+07:00,HOSE,22480.082,22704.88282,22255.281179999998,22480.082,SYNTHETIC-01,SYN01,2025-04-04,2270488282.0,normal,101000
22520.4139,synthetic,2025-04-07T17:00:00+07:00,HOSE,22520.4139,22745.618039,22295.209761,22520.4139,SYNTHETIC-01,SYN01,2025-04-07,2274561803.9,normal,101000
22562.3238,synthetic,2025-04-08T17:00:00+07:00,HOSE,22562.3238,22787.947038,22336.700561999998,22562.3238,SYNTHETIC-01,SYN01,2025-04-08,2278794703.7999997,normal,101000
22605.5041,synthetic,2025-04-09T17:00:00+07:00,HOSE,22605.5041,22831.559140999998,22379.449059,22605.5041,SYNTHETIC-01,SYN01,2025-04-09,2283155914.1,normal,101000
22649.6348,synthetic,2025-04-10T17:00:00+07:00,HOSE,22649.6348,22876.131148,22423.138452,22649.6348,SYNTHETIC-01,SYN01,2025-04-10,2287613114.8,normal,101000
22694.3866,synthetic,2025-04-11T17:00:00+07:00,HOSE,22694.3866,22921.330466000003,22467.442734,22694.3866,SYNTHETIC-01,SYN01,2025-04-11,2292133046.6000004,normal,101000
22739.4232,synthetic,2025-04-14T17:00:00+07:00,HOSE,22739.4232,22966.817432,22512.028968000002,22739.4232,SYNTHETIC-01,SYN01,2025-04-14,2296681743.2000003,normal,101000
22784.4038,synthetic,2025-04-15T17:00:00+07:00,HOSE,22784.4038,23012.247838,22556.559762,22784.4038,SYNTHETIC-01,SYN01,2025-04-15,2301224783.8,normal,101000
22828.9863,synthetic,2025-04-16T17:00:00+07:00,HOSE,22828.9863,23057.276163000002,22600.696437,22828.9863,SYNTHETIC-01,SYN01,2025-04-16,2305727616.3,normal,101000
22872.83,synthetic,2025-04-17T17:00:00+07:00,HOSE,22872.83,23101.5583,22644.101700000003,22872.83,SYNTHETIC-01,SYN01,2025-04-17,2310155830.0,normal,101000
22915.5983,synthetic,2025-04-18T17:00:00+07:00,HOSE,22915.5983,23144.754283000002,22686.442317,22915.5983,SYNTHETIC-01,SYN01,2025-04-18,2314475428.3,normal,101000
22956.962,synthetic,2025-04-21T17:00:00+07:00,HOSE,22956.962,23186.531619999998,22727.39238,22956.962,SYNTHETIC-01,SYN01,2025-04-21,2318653162.0,normal,101000
22996.6021,synthetic,2025-04-22T17:00:00+07:00,HOSE,22996.6021,23226.568121,22766.636079,22996.6021,SYNTHETIC-01,SYN01,2025-04-22,2322656812.1,normal,101000
23034.2125,synthetic,2025-04-23T17:00:00+07:00,HOSE,23034.2125,23264.554625,22803.870375000002,23034.2125,SYNTHETIC-01,SYN01,2025-04-23,2326455462.5,normal,101000
23069.5031,synthetic,2025-04-24T17:00:00+07:00,HOSE,23069.5031,23300.198131,22838.808069000002,23069.5031,SYNTHETIC-01,SYN01,2025-04-24,2330019813.1000004,normal,101000
23102.2026,synthetic,2025-04-25T17:00:00+07:00,HOSE,23102.2026,23333.224626,22871.180574,23102.2026,SYNTHETIC-01,SYN01,2025-04-25,2333322462.6,normal,101000
23132.0606,synthetic,2025-04-28T17:00:00+07:00,HOSE,23132.0606,23363.381206000002,22900.739994,23132.0606,SYNTHETIC-01,SYN01,2025-04-28,2336338120.6,normal,101000
23158.8505,synthetic,2025-04-29T17:00:00+07:00,HOSE,23158.8505,23390.439005,22927.261995,23158.8505,SYNTHETIC-01,SYN01,2025-04-29,2339043900.5,normal,101000
23182.3717,synthetic,2025-04-30T17:00:00+07:00,HOSE,23182.3717,23414.195417,22950.547983,23182.3717,SYNTHETIC-01,SYN01,2025-04-30,2341419541.7,normal,101000
23202.4511,synthetic,2025-05-01T17:00:00+07:00,HOSE,23202.4511,23434.475610999998,22970.426589,23202.4511,SYNTHETIC-01,SYN01,2025-05-01,2343447561.1,normal,101000
23218.9454,synthetic,2025-05-02T17:00:00+07:00,HOSE,23218.9454,23451.134854,22986.755946,23218.9454,SYNTHETIC-01,SYN01,2025-05-02,2345113485.4,normal,101000
23231.7423,synthetic,2025-05-05T17:00:00+07:00,HOSE,23231.7423,23464.059723000002,22999.424877,23231.7423,SYNTHETIC-01,SYN01,2025-05-05,2346405972.3,normal,101000
23240.7615,synthetic,2025-05-06T17:00:00+07:00,HOSE,23240.7615,23473.169115,23008.353885,23240.7615,SYNTHETIC-01,SYN01,2025-05-06,2347316911.5,normal,101000
23245.9558,synthetic,2025-05-07T17:00:00+07:00,HOSE,23245.9558,23478.415358,23013.496242,23245.9558,SYNTHETIC-01,SYN01,2025-05-07,2347841535.8,normal,101000
23247.3114,synthetic,2025-05-08T17:00:00+07:00,HOSE,23247.3114,23479.784514,23014.838286,23247.3114,SYNTHETIC-01,SYN01,2025-05-08,2347978451.4,normal,101000
23244.8481,synthetic,2025-05-09T17:00:00+07:00,HOSE,23244.8481,23477.296581,23012.399619,23244.8481,SYNTHETIC-01,SYN01,2025-05-09,2347729658.1,normal,101000
23238.6191,synthetic,2025-05-12T17:00:00+07:00,HOSE,23238.6191,23471.005291,23006.232909,23238.6191,SYNTHETIC-01,SYN01,2025-05-12,2347100529.1,normal,101000
23228.7105,synthetic,2025-05-13T17:00:00+07:00,HOSE,23228.7105,23460.997605,22996.423395,23228.7105,SYNTHETIC-01,SYN01,2025-05-13,2346099760.5,normal,101000
23215.2405,synthetic,2025-05-14T17:00:00+07:00,HOSE,23215.2405,23447.392905,22983.088095,23215.2405,SYNTHETIC-01,SYN01,2025-05-14,2344739290.5,normal,101000
23198.3579,synthetic,2025-05-15T17:00:00+07:00,HOSE,23198.3579,23430.341479,22966.374321,23198.3579,SYNTHETIC-01,SYN01,2025-05-15,2343034147.9,normal,101000
23178.2412,synthetic,2025-05-16T17:00:00+07:00,HOSE,23178.2412,23410.023612,22946.458788,23178.2412,SYNTHETIC-01,SYN01,2025-05-16,2341002361.2,normal,101000
23155.0961,synthetic,2025-05-19T17:00:00+07:00,HOSE,23155.0961,23386.647061,22923.545138999998,23155.0961,SYNTHETIC-01,SYN01,2025-05-19,2338664706.1,normal,101000
23129.1541,synthetic,2025-05-20T17:00:00+07:00,HOSE,23129.1541,23360.445641,22897.862559,23129.1541,SYNTHETIC-01,SYN01,2025-05-20,2336044564.1,normal,101000
23100.6701,synthetic,2025-05-21T17:00:00+07:00,HOSE,23100.6701,23331.676800999998,22869.663399,23100.6701,SYNTHETIC-01,SYN01,2025-05-21,2333167680.1,normal,101000
23069.9196,synthetic,2025-05-22T17:00:00+07:00,HOSE,23069.9196,23300.618796000002,22839.220404,23069.9196,SYNTHETIC-01,SYN01,2025-05-22,2330061879.6,normal,101000
23037.1968,synthetic,2025-05-23T17:00:00+07:00,HOSE,23037.1968,23267.568768,22806.824832000002,23037.1968,SYNTHETIC-01,SYN01,2025-05-23,2326756876.8,normal,101000
23002.8111,synthetic,2025-05-26T17:00:00+07:00,HOSE,23002.8111,23232.839211,22772.782989,23002.8111,SYNTHETIC-01,SYN01,2025-05-26,2323283921.1,normal,101000
22967.0847,synthetic,2025-05-27T17:00:00+07:00,HOSE,22967.0847,23196.755547,22737.413853,22967.0847,SYNTHETIC-01,SYN01,2025-05-27,2319675554.7,normal,101000
22930.3496,synthetic,2025-05-28T17:00:00+07:00,HOSE,22930.3496,23159.653096000002,22701.046104,22930.3496,SYNTHETIC-01,SYN01,2025-05-28,2315965309.6,normal,101000
22892.9447,synthetic,2025-05-29T17:00:00+07:00,HOSE,22892.9447,23121.874147,22664.015253,22892.9447,SYNTHETIC-01,SYN01,2025-05-29,2312187414.7,normal,101000
22855.2128,synthetic,2025-05-30T17:00:00+07:00,HOSE,22855.2128,23083.764928,22626.660672,22855.2128,SYNTHETIC-01,SYN01,2025-05-30,2308376492.8,normal,101000
22817.4976,synthetic,2025-06-02T17:00:00+07:00,HOSE,22817.4976,23045.672575999997,22589.322624,22817.4976,SYNTHETIC-01,SYN01,2025-06-02,2304567257.6,normal,101000
22780.141,synthetic,2025-06-03T17:00:00+07:00,HOSE,22780.141,23007.94241,22552.33959,22780.141,SYNTHETIC-01,SYN01,2025-06-03,2300794241.0,normal,101000
22743.4802,synthetic,2025-06-04T17:00:00+07:00,HOSE,22743.4802,22970.915002,22516.045398000002,22743.4802,SYNTHETIC-01,SYN01,2025-06-04,2297091500.2000003,normal,101000
22707.845,synthetic,2025-06-05T17:00:00+07:00,HOSE,22707.845,22934.923450000002,22480.76655,22707.845,SYNTHETIC-01,SYN01,2025-06-05,2293492345.0,normal,101000
22673.5553,synthetic,2025-06-06T17:00:00+07:00,HOSE,22673.5553,22900.290853,22446.819747,22673.5553,SYNTHETIC-01,SYN01,2025-06-06,2290029085.3,normal,101000
22640.9187,synthetic,2025-06-09T17:00:00+07:00,HOSE,22640.9187,22867.327887,22414.509512999997,22640.9187,SYNTHETIC-01,SYN01,2025-06-09,2286732788.7,normal,101000
22610.2278,synthetic,2025-06-10T17:00:00+07:00,HOSE,22610.2278,22836.330078,22384.125522000002,22610.2278,SYNTHETIC-01,SYN01,2025-06-10,2283633007.8,normal,101000
22581.7587,synthetic,2025-06-11T17:00:00+07:00,HOSE,22581.7587,22807.576287,22355.941112999997,22581.7587,SYNTHETIC-01,SYN01,2025-06-11,2280757628.7,normal,101000
22555.7685,synthetic,2025-06-12T17:00:00+07:00,HOSE,22555.7685,22781.326184999998,22330.210815,22555.7685,SYNTHETIC-01,SYN01,2025-06-12,2278132618.5,normal,101000
22532.4938,synthetic,2025-06-13T17:00:00+07:00,HOSE,22532.4938,22757.818738,22307.168862,22532.4938,SYNTHETIC-01,SYN01,2025-06-13,2275781873.8,normal,101000
22512.1488,synthetic,2025-06-16T17:00:00+07:00,HOSE,22512.1488,22737.270288,22287.027312,22512.1488,SYNTHETIC-01,SYN01,2025-06-16,2273727028.7999997,normal,101000
22494.924,synthetic,2025-06-17T17:00:00+07:00,HOSE,22494.924,22719.87324,22269.974759999997,22494.924,SYNTHETIC-01,SYN01,2025-06-17,2271987324.0,normal,101000
22480.9851,synthetic,2025-06-18T17:00:00+07:00,HOSE,22480.9851,22705.794951000003,22256.175249,22480.9851,SYNTHETIC-01,SYN01,2025-06-18,2270579495.1000004,normal,101000
22470.4717,synthetic,2025-06-19T17:00:00+07:00,HOSE,22470.4717,22695.176417,22245.766982999998,22470.4717,SYNTHETIC-01,SYN01,2025-06-19,2269517641.7,normal,101000
22463.4964,synthetic,2025-06-20T17:00:00+07:00,HOSE,22463.4964,22688.131364,22238.861436,22463.4964,SYNTHETIC-01,SYN01,2025-06-20,2268813136.4,normal,101000
22460.1439,synthetic,2025-06-23T17:00:00+07:00,HOSE,22460.1439,22684.745339,22235.542460999997,22460.1439,SYNTHETIC-01,SYN01,2025-06-23,2268474533.9,normal,101000
22460.4711,synthetic,2025-06-24T17:00:00+07:00,HOSE,22460.4711,22685.075811,22235.866389,22460.4711,SYNTHETIC-01,SYN01,2025-06-24,2268507581.1,normal,101000
22464.506,synthetic,2025-06-25T17:00:00+07:00,HOSE,22464.506,22689.15106,22239.860940000002,22464.506,SYNTHETIC-01,SYN01,2025-06-25,2268915106.0,normal,101000
22472.2479,synthetic,2025-06-26T17:00:00+07:00,HOSE,22472.2479,22696.970379,22247.525421,22472.2479,SYNTHETIC-01,SYN01,2025-06-26,2269697037.8999996,normal,101000
22483.6672,synthetic,2025-06-27T17:00:00+07:00,HOSE,22483.6672,22708.503872,22258.830528,22483.6672,SYNTHETIC-01,SYN01,2025-06-27,2270850387.2,normal,101000
22498.7058,synthetic,2025-06-30T17:00:00+07:00,HOSE,22498.7058,22723.692858,22273.718742,22498.7058,SYNTHETIC-01,SYN01,2025-06-30,2272369285.8,normal,101000
23422.1034,synthetic,2024-01-01T17:00:00+07:00,HOSE,23422.1034,23656.324434000002,23187.882365999998,23422.1034,SYNTHETIC-02,SYN02,2024-01-01,2389054546.8,normal,102000
23406.8679,synthetic,2024-01-02T17:00:00+07:00,HOSE,23406.8679,23640.936579,23172.799221,23406.8679,SYNTHETIC-02,SYN02,2024-01-02,2387500525.8,normal,102000
23388.2898,synthetic,2024-01-03T17:00:00+07:00,HOSE,23388.2898,23622.172698,23154.406902,23388.2898,SYNTHETIC-02,SYN02,2024-01-03,2385605559.6,normal,102000
23366.5649,synthetic,2024-01-04T17:00:00+07:00,HOSE,23366.5649,23600.230549,23132.899251000003,23366.5649,SYNTHETIC-02,SYN02,2024-01-04,2383389619.8,normal,102000
23341.9161,synthetic,2024-01-05T17:00:00+07:00,HOSE,23341.9161,23575.335261,23108.496938999997,23341.9161,SYNTHETIC-02,SYN02,2024-01-05,2380875442.2,normal,102000
23314.5903,synthetic,2024-01-08T17:00:00+07:00,HOSE,23314.5903,23547.736203,23081.444397,23314.5903,SYNTHETIC-02,SYN02,2024-01-08,2378088210.6,normal,102000
23284.857,synthetic,2024-01-09T17:00:00+07:00,HOSE,23284.857,23517.705570000002,23052.008429999998,23284.857,SYNTHETIC-02,SYN02,2024-01-09,2375055414.0,normal,102000
23253.005,synthetic,2024-01-10T17:00:00+07:00,HOSE,23253.005,23485.535050000002,23020.47495,23253.005,SYNTHETIC-02,SYN02,2024-01-10,2371806510.0,normal,102000
23219.3403,synthetic,2024-01-11T17:00:00+07:00,HOSE,23219.3403,23451.533703,22987.146897,23219.3403,SYNTHETIC-02,SYN02,2024-01-11,2368372710.6,normal,102000
23184.1827,synthetic,2024-01-12T17:00:00+07:00,HOSE,23184.1827,23416.024527,22952.340873,23184.1827,SYNTHETIC-02,SYN02,2024-01-12,2364786635.4,normal,102000
23147.8631,synthetic,2024-01-15T17:00:00+07:00,HOSE,23147.8631,23379.341731,22916.384468999997,23147.8631,SYNTHETIC-02,SYN02,2024-01-15,2361082036.2,normal,102000
23110.7209,synthetic,2024-01-16T17:00:00+07:00,HOSE,23110.7209,23341.828109000002,22879.613691,23110.7209,SYNTHETIC-02,SYN02,2024-01-16,2357293531.8,normal,102000
23073.1004,synthetic,2024-01-17T17:00:00+07:00,HOSE,23073.1004,23303.831404,22842.369396,23073.1004,SYNTHETIC-02,SYN02,2024-01-17,2353456240.7999997,normal,102000
23035.3484,synthetic,2024-01-18T17:00:00+07:00,HOSE,23035.3484,23265.701884,22804.994916,23035.3484,SYNTHETIC-02,SYN02,2024-01-18,2349605536.7999997,normal,102000
22997.8109,synthetic,2024-01-19T17:00:00+07:00,HOSE,22997.8109,23227.789009,22767.832791,22997.8109,SYNTHETIC-02,SYN02,2024-01-19,2345776711.8,normal,102000
22960.8305,synthetic,2024-01-22T17:00:00+07:00,HOSE,22960.8305,23190.438805,22731.222195,22960.8305,SYNTHETIC-02,SYN02,2024-01-22,2342004711.0,normal,102000
22924.7435,synthetic,2024-01-23T17:00:00+07:00,HOSE,22924.7435,23153.990935,22695.496065,22924.7435,SYNTHETIC-02,SYN02,2024-01-23,2338323837.0,normal,102000
22889.8771,synthetic,2024-01-24T17:00:00+07:00,HOSE,22889.8771,23118.775871,22660.978329,22889.8771,SYNTHETIC-02,SYN02,2024-01-24,2334767464.2000003,normal,102000
22856.5474,synthetic,2024-01-25T17:00:00+07:00,HOSE,22856.5474,23085.112874,22627.981926,22856.5474,SYNTHETIC-02,SYN02,2024-01-25,2331367834.7999997,normal,102000
22825.0563,synthetic,2024-01-26T17:00:00+07:00,HOSE,22825.0563,23053.306863,22596.805737,22825.0563,SYNTHETIC-02,SYN02,2024-01-26,2328155742.6,normal,102000
22795.6897,synthetic,2024-01-29T17:00:00+07:00,HOSE,22795.6897,23023.646597,22567.732803,22795.6897,SYNTHETIC-02,SYN02,2024-01-29,2325160349.4,normal,102000
22768.7157,synthetic,2024-01-30T17:00:00+07:00,HOSE,22768.7157,22996.402857,22541.028543,22768.7157,SYNTHETIC-02,SYN02,2024-01-30,2322409001.4,normal,102000
22744.3819,synthetic,2024-01-31T17:00:00+07:00,HOSE,22744.3819,22971.825719,22516.938081,22744.3819,SYNTHETIC-02,SYN02,2024-01-31,2319926953.8,normal,102000
22722.9144,synthetic,2024-02-01T17:00:00+07:00,HOSE,22722.9144,22950.143544000002,22495.685256,22722.9144,SYNTHETIC-02,SYN02,2024-02-01,2317737268.8,normal,102000
22704.516,synthetic,2024-02-02T17:00:00+07:00,HOSE,22704.516,22931.56116,22477.470839999998,22704.516,SYNTHETIC-02,SYN02,2024-02-02,2315860632.0,normal,102000
22689.3648,synthetic,2024-02-05T17:00:00+07:00,HOSE,22689.3648,22916.258448,22462.471152,22689.3648,SYNTHETIC-02,SYN02,2024-02-05,2314315209.6,normal,102000
22677.6129,synthetic,2024-02-06T17:00:00+07:00,HOSE,22677.6129,22904.389029,22450.836771,22677.6129,SYNTHETIC-02,SYN02,2024-02-06,2313116515.8,normal,102000
22669.3859,synthetic,2024-02-07T17:00:00+07:00,HOSE,22669.3859,22896.079759,22442.692041000002,22669.3859,SYNTHETIC-02,SYN02,2024-02-07,2312277361.8,normal,102000
22664.7814,synthetic,2024-02-08T17:00:00+07:00,HOSE,22664.7814,22891.429214,22438.133586,22664.7814,SYNTHETIC-02,SYN02,2024-02-08,2311807702.8,normal,102000
22663.8691,synthetic,2024-02-09T17:00:00+07:00,HOSE,22663.8691,22890.507791,22437.230409,22663.8691,SYNTHETIC-02,SYN02,2024-02-09,2311714648.2,normal,102000
22666.6897,synthetic,2024-02-12T17:00:00+07:00,HOSE,22666.6897,22893.356596999998,22440.022803,22666.6897,SYNTHETIC-02,SYN02,2024-02-12,2312002349.4,normal,102000
22673.2549,synthetic,2024-02-13T17:00:00+07:00,HOSE,22673.2549,22899.987449,22446.522351,22673.2549,SYNTHETIC-02,SYN02,2024-02-13,2312671999.8,normal,102000
22683.5476,synthetic,2024-02-14T17:00:00+07:00,HOSE,22683.5476,22910.383076000002,22456.712124,22683.5476,SYNTHETIC-02,SYN02,2024-02-14,2313721855.2000003,normal,102000
22697.5214,synthetic,2024-02-15T17:00:00+07:00,HOSE,22697.5214,22924.496614000003,22470.546186,22697.5214,SYNTHETIC-02,SYN02,2024-02-15,2315147182.8,normal,102000
22715.1014,synthetic,2024-02-16T17:00:00+07:00,HOSE,22715.1014,22942.252414,22487.950386,22715.1014,SYNTHETIC-02,SYN02,2024-02-16,2316940342.8,normal,102000
22736.1844,synthetic,2024-02-19T17:00:00+07:00,HOSE,22736.1844,22963.546243999997,22508.822556,22736.1844,SYNTHETIC-02,SYN02,2024-02-19,2319090808.7999997,normal,102000
22760.6396,synthetic,2024-02-20T17:00:00+07:00,HOSE,22760.6396,22988.245995999998,22533.033204,22760.6396,SYNTHETIC-02,SYN02,2024-02-20,2321585239.2,normal,102000
22788.3092,synthetic,2024-02-21T17:00:00+07:00,HOSE,22788.3092,23016.192292,22560.426108,22788.3092,SYNTHETIC-02,SYN02,2024-02-21,2324407538.4,normal,102000
22819.01,synthetic,2024-02-22T17:00:00+07:00,HOSE,22819.01,23047.2001,22590.8199,22819.01,SYNTHETIC-02,SYN02,2024-02-22,2327539020.0,normal,102000
22852.534,synthetic,2024-02-23T17:00:00+07:00,HOSE,22852.534,23081.05934,22624.00866,22852.534,SYNTHETIC-02,SYN02,2024-02-23,2330958468.0,normal,102000
22888.65,synthetic,2024-02-26T17:00:00+07:00,HOSE,22888.65,23117.536500000002,22659.7635,22888.65,SYNTHETIC-02,SYN02,2024-02-26,2334642300.0,normal,102000
22927.1052,synthetic,2024-02-27T17:00:00+07:00,HOSE,22927.1052,23156.376252000002,22697.834148,22927.1052,SYNTHETIC-02,SYN02,2024-02-27,2338564730.4,normal,102000
22967.6269,synthetic,2024-02-28T17:00:00+07:00,HOSE,22967.6269,23197.303169,22737.950631,22967.6269,SYNTHETIC-02,SYN02,2024-02-28,2342697943.7999997,normal,102000
23009.9245,synthetic,2024-02-29T17:00:00+07:00,HOSE,23009.9245,23240.023745000002,22779.825255,23009.9245,SYNTHETIC-02,SYN02,2024-02-29,2347012299.0,normal,102000
23053.6914,synthetic,2024-03-01T17:00:00+07:00,HOSE,23053.6914,23284.228314,22823.154486,23053.6914,SYNTHETIC-02,SYN02,2024-03-01,2351476522.8,normal,102000
23098.6077,synthetic,2024-03-04T17:00:00+07:00,HOSE,23098.6077,23329.593777000002,22867.621623,23098.6077,SYNTHETIC-02,SYN02,2024-03-04,2356057985.4,normal,102000
23144.342,synthetic,2024-03-05T17:00:00+07:00,HOSE,23144.342,23375.78542,22912.89858,23144.342,SYNTHETIC-02,SYN02,2024-03-05,2360722884.0,normal,102000
23190.5544,synthetic,2024-03-06T17:00:00+07:00,HOSE,23190.5544,23422.459944000002,22958.648856,23190.5544,SYNTHETIC-02,SYN02,2024-03-06,2365436548.8,normal,102000
23236.8993,synthetic,2024-03-07T17:00:00+07:00,HOSE,23236.8993,23469.268293,23004.530307,23236.8993,SYNTHETIC-02,SYN02,2024-03-07,2370163728.6,normal,102000
23283.0277,synthetic,2024-03-08T17:00:00+07:00,HOSE,23283.0277,23515.857977,23050.197422999998,23283.0277,SYNTHETIC-02,SYN02,2024-03-08,2374868825.4,normal,102000
23328.5906,synthetic,2024-03-11T17:00:00+07:00,HOSE,23328.5906,23561.876506,23095.304694,23328.5906,SYNTHETIC-02,SYN02,2024-03-11,2379516241.2,normal,102000
23373.2417,synthetic,2024-03-12T17:00:00+07:00,HOSE,23373.2417,23606.974116999998,23139.509283,23373.2417,SYNTHETIC-02,SYN02,2024-03-12,2384070653.4,normal,102000
23416.6404,synthetic,2024-03-13T17:00:00+07:00,HOSE,23416.6404,23650.806804,23182.473996,23416.6404,SYNTHETIC-02,SYN02,2024-03-13,2388497320.8,normal,102000
23458.4548,synthetic,2024-03-14T17:00:00+07:00,HOSE,23458.4548,23693.039348,23223.870252,23458.4548,SYNTHETIC-02,SYN02,2024-03-14,2392762389.6,normal,102000
23498.365,synthetic,2024-03-15T17:00:00+07:00,HOSE,23498.365,23733.348650000004,23263.38135,23498.365,SYNTHETIC-02,SYN02,2024-03-15,2396833230.0,normal,102000
23536.0655,synthetic,2024-03-18T17:00:00+07:00,HOSE,23536.0655,23771.426155,23300.704845,23536.0655,SYNTHETIC-02,SYN02,2024-03-18,2400678681.0,normal,102000
23571.2685,synthetic,2024-03-19T17:00:00+07:00,HOSE,23571.2685,23806.981184999997,23335.555815,23571.2685,SYNTHETIC-02,SYN02,2024-03-19,2404269387.0,normal,102000
